# <seq_name> <frame.png> <n_obj> <zmin> <zmax>
# {"root": "D:/data_collect", "max_dist": 8.0, "mode": "all", "metric": "z", "min_z": 0.5, "max_objects": 0, "train_ratio": 0.8, "seed": 0}
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 1.8667.png 1 3.46 3.46
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 1.9333.png 1 3.43 3.43
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 2.0000.png 1 3.40 3.40
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 2.0667.png 1 3.38 3.38
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 2.1333.png 1 3.35 3.35
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 2.2000.png 1 3.32 3.32
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 2.2667.png 1 3.29 3.29
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 2.3333.png 1 3.26 3.26
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 2.4000.png 1 3.24 3.24
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 2.4667.png 1 3.21 3.21
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 2.5333.png 1 3.18 3.18
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 2.6000.png 1 3.15 3.15
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 2.6667.png 1 3.12 3.12
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 2.7333.png 1 3.09 3.09
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 2.8000.png 1 3.07 3.07
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 2.8667.png 1 3.04 3.04
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 2.9333.png 1 3.01 3.01
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 3.0000.png 1 2.98 2.98
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 3.0667.png 1 2.95 2.95
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 3.1333.png 1 2.93 2.93
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 3.2000.png 1 2.90 2.90
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 3.2667.png 1 2.87 2.87
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 3.3333.png 1 2.84 2.84
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 3.4000.png 1 2.81 2.81
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 3.4667.png 1 2.78 2.78
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 3.5333.png 1 2.76 2.76
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 3.6000.png 1 2.73 2.73
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 3.6667.png 1 2.70 2.70
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 3.7333.png 1 2.67 2.67
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 3.8000.png 1 2.64 2.64
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 3.8667.png 1 2.62 2.62
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 3.9333.png 1 2.59 2.59
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 4.0000.png 1 2.56 2.56
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 4.0667.png 1 2.53 2.53
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 4.1333.png 1 2.50 2.50
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 4.2000.png 1 2.47 2.47
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 4.2667.png 1 2.45 2.45
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 4.3333.png 1 2.42 2.42
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 4.4000.png 1 2.39 2.39
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 4.4667.png 1 2.36 2.36
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 4.5333.png 1 2.33 2.33
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 4.6000.png 1 2.31 2.31
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 4.6667.png 1 2.28 2.28
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 4.7333.png 1 2.25 2.25
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 4.8000.png 1 2.22 2.22
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 4.8667.png 1 2.19 2.19
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 4.9333.png 1 2.16 2.16
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 5.0000.png 1 2.14 2.14
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 5.0667.png 1 2.11 2.11
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 5.1333.png 1 2.08 2.08
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 5.2000.png 1 2.05 2.05
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 5.2667.png 1 2.02 2.02
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 5.3333.png 1 2.00 2.00
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 5.4000.png 1 1.97 1.97
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 5.4667.png 1 1.98 1.98
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 5.5333.png 1 2.03 2.03
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 5.6000.png 1 2.07 2.07
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 5.6667.png 1 2.11 2.11
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 5.7333.png 1 2.15 2.15
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 5.8000.png 1 2.19 2.19
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 5.8667.png 1 2.23 2.23
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 5.9333.png 1 2.27 2.27
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 6.0000.png 1 2.31 2.31
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 6.0667.png 1 2.35 2.35
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 6.1333.png 1 2.39 2.39
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 6.2000.png 1 2.43 2.43
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 6.2667.png 1 2.47 2.47
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 6.3333.png 1 2.51 2.51
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 6.4000.png 1 2.55 2.55
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 6.4667.png 1 2.59 2.59
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 6.5333.png 1 2.63 2.63
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 6.6000.png 1 2.67 2.67
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 6.6667.png 1 2.71 2.71
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 6.7333.png 1 2.75 2.75
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 6.8000.png 1 2.79 2.79
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 6.8667.png 1 2.83 2.83
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 6.9333.png 1 2.87 2.87
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 7.0000.png 1 2.91 2.91
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 7.0667.png 1 2.95 2.95
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 7.1333.png 1 2.99 2.99
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 7.2000.png 1 3.03 3.03
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 7.2667.png 1 3.07 3.07
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 7.3333.png 1 3.11 3.11
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 7.4000.png 1 3.15 3.15
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 7.4667.png 1 3.19 3.19
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 7.5333.png 1 3.23 3.23
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 7.6000.png 1 3.27 3.27
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 7.6667.png 1 3.31 3.31
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 7.7333.png 1 3.35 3.35
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 7.8000.png 1 3.39 3.39
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 7.8667.png 1 3.43 3.43
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 7.9333.png 1 3.47 3.47
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 8.0000.png 1 3.51 3.51
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 8.0667.png 1 3.55 3.55
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 8.1333.png 1 3.59 3.59
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 8.2000.png 1 3.63 3.63
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 8.2667.png 1 3.67 3.67
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 8.3333.png 1 3.71 3.71
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 8.4000.png 1 3.75 3.75
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 8.4667.png 1 3.79 3.79
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 8.5333.png 1 3.83 3.83
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 8.6000.png 1 3.87 3.87
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 8.6667.png 1 3.91 3.91
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 8.7333.png 1 3.95 3.95
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 8.8000.png 1 3.99 3.99
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 8.8667.png 1 4.03 4.03
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 8.9333.png 1 4.07 4.07
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 9.0000.png 1 4.11 4.11
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 9.0667.png 1 4.15 4.15
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 9.1333.png 1 4.19 4.19
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 9.2000.png 1 4.23 4.23
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 9.2667.png 1 4.27 4.27
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 9.3333.png 1 4.31 4.31
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 9.4000.png 1 4.35 4.35
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 9.4667.png 1 4.39 4.39
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 9.5333.png 1 4.43 4.43
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 9.6000.png 1 4.47 4.47
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 9.6667.png 1 4.51 4.51
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 9.7333.png 1 4.55 4.55
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 9.8000.png 1 4.59 4.59
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 9.8667.png 1 4.63 4.63
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 9.9333.png 1 4.67 4.67
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 10.0000.png 1 4.71 4.71
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 10.0667.png 1 4.75 4.75
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 10.1333.png 1 4.79 4.79
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 10.2000.png 1 4.83 4.83
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 10.2667.png 1 4.87 4.87
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 10.3333.png 1 4.91 4.91
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 10.4000.png 1 4.95 4.95
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 10.4667.png 1 4.99 4.99
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 10.5333.png 1 5.03 5.03
PowerPlant_Capture/carla_data/00001/clear_day/drone-unk3_up 10.6000.png 1 5.07 5.07
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 0.0000.png 1 5.03 5.03
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 0.0667.png 1 5.06 5.06
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 0.1333.png 1 5.10 5.10
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 0.2000.png 1 5.13 5.13
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 0.2667.png 1 5.16 5.16
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 0.3333.png 1 5.20 5.20
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 0.4000.png 1 5.23 5.23
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 0.4667.png 1 5.27 5.27
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 0.5333.png 1 5.30 5.30
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 0.6000.png 1 5.33 5.33
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 0.6667.png 1 5.37 5.37
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 0.7333.png 1 5.40 5.40
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 0.8000.png 1 5.44 5.44
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 0.8667.png 1 5.47 5.47
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 0.9333.png 1 5.50 5.50
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 1.0000.png 1 5.54 5.54
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 1.0667.png 1 5.57 5.57
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 1.1333.png 1 5.60 5.60
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 1.2000.png 1 5.64 5.64
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 1.2667.png 1 5.67 5.67
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 1.3333.png 1 5.71 5.71
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 1.4000.png 1 5.74 5.74
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 1.4667.png 1 5.77 5.77
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 1.5333.png 1 5.81 5.81
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 1.6000.png 1 5.84 5.84
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 1.6667.png 1 5.88 5.88
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 1.7333.png 1 5.87 5.87
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 1.8000.png 1 5.87 5.87
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 1.8667.png 1 5.84 5.84
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 1.9333.png 1 5.81 5.81
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 2.0000.png 1 5.78 5.78
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 2.0667.png 1 5.75 5.75
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 2.1333.png 1 5.72 5.72
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 2.2000.png 1 5.69 5.69
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 2.2667.png 1 5.66 5.66
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 2.3333.png 1 5.64 5.64
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 2.4000.png 1 5.61 5.61
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 2.4667.png 1 5.58 5.58
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 2.5333.png 1 5.55 5.55
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 2.6000.png 1 5.52 5.52
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 2.6667.png 1 5.50 5.50
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 2.7333.png 1 5.47 5.47
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 2.8000.png 1 5.44 5.44
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 2.8667.png 1 5.41 5.41
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 2.9333.png 1 5.39 5.39
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 3.0000.png 1 5.36 5.36
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 3.0667.png 1 5.34 5.34
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 3.1333.png 1 5.33 5.33
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 3.2000.png 1 5.33 5.33
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 3.2667.png 1 5.32 5.32
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 3.3333.png 1 5.32 5.32
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 3.4000.png 1 5.31 5.31
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 3.4667.png 1 5.31 5.31
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 3.5333.png 1 5.30 5.30
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 3.6000.png 1 5.29 5.29
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 3.6667.png 1 5.28 5.28
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 3.7333.png 1 5.28 5.28
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 3.8000.png 1 5.27 5.27
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 3.8667.png 1 5.26 5.26
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 3.9333.png 1 5.25 5.25
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 4.0000.png 1 5.25 5.25
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 4.0667.png 1 5.24 5.24
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 4.1333.png 1 5.23 5.23
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 4.2000.png 1 5.22 5.22
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 4.2667.png 1 5.22 5.22
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 4.3333.png 1 5.21 5.21
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 4.4000.png 1 5.20 5.20
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 4.4667.png 1 5.18 5.18
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 4.5333.png 1 5.17 5.17
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 4.6000.png 1 5.17 5.17
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 4.6667.png 1 5.17 5.17
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 4.7333.png 1 5.17 5.17
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 4.8000.png 1 5.16 5.16
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 4.8667.png 1 5.16 5.16
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 4.9333.png 1 5.16 5.16
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 5.0000.png 1 5.16 5.16
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 5.0667.png 1 5.15 5.15
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 5.1333.png 1 5.15 5.15
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 5.2000.png 1 5.14 5.14
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 5.2667.png 1 5.14 5.14
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 5.3333.png 1 5.14 5.14
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 5.4000.png 1 5.13 5.13
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 5.4667.png 1 5.13 5.13
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 5.5333.png 1 5.12 5.12
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 5.6000.png 1 5.12 5.12
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 5.6667.png 1 5.11 5.11
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 5.7333.png 1 5.11 5.11
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 5.8000.png 1 5.10 5.10
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 5.8667.png 1 5.10 5.10
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 5.9333.png 1 5.09 5.09
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 6.0000.png 1 5.09 5.09
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 6.0667.png 1 5.08 5.08
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 6.1333.png 1 5.08 5.08
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 6.2000.png 1 5.08 5.08
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 6.2667.png 1 5.07 5.07
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 6.3333.png 1 5.07 5.07
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 6.4000.png 1 5.06 5.06
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 6.4667.png 1 5.06 5.06
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 6.5333.png 1 5.05 5.05
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 6.6000.png 1 5.05 5.05
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 6.6667.png 1 5.04 5.04
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 6.7333.png 1 5.04 5.04
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 6.8000.png 1 5.03 5.03
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 6.8667.png 1 5.03 5.03
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 6.9333.png 1 5.02 5.02
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 7.0000.png 1 5.02 5.02
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 7.0667.png 1 5.02 5.02
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 7.1333.png 1 5.01 5.01
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 7.2000.png 1 5.01 5.01
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 7.2667.png 1 5.00 5.00
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 7.3333.png 1 5.00 5.00
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 7.4000.png 1 4.99 4.99
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 7.4667.png 1 4.99 4.99
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 7.5333.png 1 4.98 4.98
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 7.6000.png 1 4.98 4.98
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 7.6667.png 1 4.97 4.97
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 7.7333.png 1 4.97 4.97
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 7.8000.png 1 4.96 4.96
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 7.8667.png 1 4.96 4.96
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 7.9333.png 1 4.96 4.96
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 8.0000.png 1 4.95 4.95
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 8.0667.png 1 4.95 4.95
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 8.1333.png 1 4.94 4.94
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 8.2000.png 1 4.94 4.94
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 8.2667.png 1 4.93 4.93
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 8.3333.png 1 4.93 4.93
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 8.4000.png 1 4.92 4.92
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 8.4667.png 1 4.92 4.92
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 8.5333.png 1 4.91 4.91
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 8.6000.png 1 4.91 4.91
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 8.6667.png 1 4.90 4.90
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 8.7333.png 1 4.90 4.90
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 8.8000.png 1 4.89 4.89
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 8.8667.png 1 4.89 4.89
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 8.9333.png 1 4.89 4.89
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 9.0000.png 1 4.88 4.88
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 9.0667.png 1 4.88 4.88
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 9.1333.png 1 4.87 4.87
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 9.2000.png 1 4.87 4.87
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 9.2667.png 1 4.86 4.86
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 9.3333.png 1 4.86 4.86
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 9.4000.png 1 4.85 4.85
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 9.4667.png 1 4.85 4.85
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 9.5333.png 1 4.84 4.84
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 9.6000.png 1 4.84 4.84
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 9.6667.png 1 4.83 4.83
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 9.7333.png 1 4.83 4.83
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 9.8000.png 1 4.83 4.83
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 9.8667.png 1 4.82 4.82
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 9.9333.png 1 4.77 4.77
PowerPlant_Capture/carla_data/00001/clear_day/m210-rtk 10.0000.png 1 4.74 4.74
