# <seq_name> <frame.png> <n_obj> <zmin> <zmax>
# {"root": "E:/data_collect", "max_dist": 15.0, "mode": "all", "metric": "z", "min_z": 0.5, "max_objects": 0, "train_ratio": 0.8, "seed": 0}
Town01_Opt/carla_data/00003/clear_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 58.9795.png 3 5.24 13.67
Town01_Opt/carla_data/00003/clear_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 59.0462.png 3 5.22 13.51
Town01_Opt/carla_data/00003/clear_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 59.1129.png 3 5.29 13.56
Town01_Opt/carla_data/00003/clear_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 59.1796.png 3 5.42 13.65
Town01_Opt/carla_data/00003/clear_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 59.2463.png 3 5.63 13.78
Town01_Opt/carla_data/00003/clear_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 59.3130.png 3 5.89 13.96
Town01_Opt/carla_data/00003/clear_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 59.3797.png 3 6.21 14.19
Town01_Opt/carla_data/00003/clear_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 59.4464.png 3 6.58 14.45
Town01_Opt/carla_data/00003/clear_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 59.5131.png 3 7.00 14.75
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 57.8437.png 3 5.23 14.34
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 57.9104.png 3 5.37 13.54
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 57.9771.png 3 5.58 12.74
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 58.0438.png 3 5.86 11.94
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 58.1105.png 3 6.18 11.14
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 58.1772.png 3 6.57 10.34
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 58.2439.png 3 6.99 9.64
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 58.3106.png 3 7.47 9.03
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 58.3773.png 3 7.98 8.79
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 58.4440.png 3 8.07 9.31
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 58.5107.png 3 7.70 9.84
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 58.5774.png 3 7.42 10.38
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 58.6441.png 3 7.20 10.93
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 58.7108.png 3 7.04 11.49
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 58.7775.png 3 6.95 12.03
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 58.8442.png 3 6.92 12.56
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 58.9109.png 3 6.94 13.03
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 58.9776.png 3 7.02 13.42
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 59.0443.png 3 7.14 13.73
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 59.1110.png 3 7.31 13.95
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 59.1777.png 3 7.52 14.09
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 59.2444.png 3 7.77 14.16
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 59.3111.png 3 8.06 14.16
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 59.3778.png 3 8.38 14.11
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 59.4445.png 3 8.74 14.00
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 59.5112.png 3 9.13 13.84
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 59.5779.png 3 9.54 13.65
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 59.6446.png 3 9.99 13.42
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 59.7113.png 3 10.46 13.16
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 59.7780.png 3 10.95 12.88
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 59.8447.png 3 11.46 12.60
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 59.9114.png 3 11.97 12.31
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 59.9781.png 3 11.96 12.49
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 60.0448.png 3 11.73 12.99
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 60.1115.png 3 11.54 13.48
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 60.1782.png 3 11.43 13.95
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 60.2449.png 3 11.37 14.40
Town01_Opt/carla_data/00003/fog_night/drone-unk3=DJI-mavic-mini=DJI-phantom4 60.3116.png 3 11.32 14.82
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 30.3960.png 1 14.66 14.66
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 30.4627.png 1 14.08 14.08
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 30.5294.png 1 13.57 13.57
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 30.5961.png 1 13.15 13.15
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 30.6628.png 1 12.81 12.81
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 30.7295.png 1 12.55 12.55
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 30.7962.png 1 12.37 12.37
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 30.8629.png 1 12.28 12.28
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 30.9296.png 1 12.27 12.27
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 30.9963.png 1 12.34 12.34
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 31.0630.png 1 12.49 12.49
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 31.1297.png 1 12.72 12.72
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 31.1964.png 1 13.03 13.03
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 31.2631.png 1 13.43 13.43
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 31.3298.png 1 13.90 13.90
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 31.3965.png 1 14.47 14.47
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 32.5971.png 1 14.60 14.60
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 32.6638.png 1 14.06 14.06
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 32.7305.png 1 13.54 13.54
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 32.7972.png 1 13.04 13.04
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 32.8639.png 1 12.58 12.58
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 32.9306.png 1 12.14 12.14
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 32.9973.png 1 11.74 11.74
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 33.0640.png 1 11.37 11.37
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 33.1307.png 1 11.05 11.05
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 33.1974.png 1 10.78 10.78
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 33.2641.png 1 10.56 10.56
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 33.3308.png 1 10.40 10.40
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 33.3975.png 1 10.31 10.31
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 33.4642.png 1 10.29 10.29
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 33.5309.png 1 10.37 10.37
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 33.5976.png 1 10.56 10.56
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 33.6643.png 1 10.86 10.86
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 33.7310.png 1 11.26 11.26
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 33.7977.png 1 11.70 11.70
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 33.8644.png 1 12.16 12.16
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 33.9311.png 1 12.61 12.61
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 33.9978.png 1 13.03 13.03
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 34.0645.png 1 13.41 13.41
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 34.1312.png 1 13.74 13.74
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 34.1979.png 1 14.02 14.02
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 34.2646.png 1 14.24 14.24
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 34.3313.png 1 14.39 14.39
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 34.3980.png 1 14.47 14.47
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 34.4647.png 1 14.49 14.49
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 34.5314.png 1 14.42 14.42
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 34.5981.png 1 14.27 14.27
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 34.6648.png 1 14.02 14.02
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 34.7315.png 1 13.67 13.67
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 34.7982.png 1 13.22 13.22
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 34.8649.png 1 12.69 12.69
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 34.9316.png 1 12.10 12.10
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 34.9983.png 1 11.44 11.44
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 35.0650.png 1 10.72 10.72
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 35.1317.png 1 9.93 9.93
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 35.1984.png 1 9.07 9.07
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 35.2651.png 1 8.14 8.14
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 35.3318.png 1 7.15 7.15
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 35.3985.png 1 6.10 6.10
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 35.4652.png 1 5.02 5.02
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 35.5319.png 1 4.01 4.01
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 35.5986.png 1 3.15 3.15
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 35.6653.png 1 2.43 2.43
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 35.7320.png 1 1.86 1.86
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 35.7987.png 1 1.44 1.44
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 35.8654.png 1 1.16 1.16
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 35.9321.png 1 1.01 1.01
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 35.9988.png 1 0.99 0.99
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 36.0655.png 1 1.09 1.09
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 36.1322.png 1 1.31 1.31
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 36.1989.png 1 1.63 1.63
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 36.2656.png 1 2.06 2.06
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 36.3323.png 1 2.59 2.59
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 36.3990.png 1 3.20 3.20
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 36.4657.png 1 3.91 3.91
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 36.5324.png 1 4.69 4.69
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 36.5991.png 1 5.56 5.56
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 36.6658.png 1 6.49 6.49
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 36.7325.png 1 7.49 7.49
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 36.7992.png 1 8.56 8.56
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 36.8659.png 1 9.68 9.68
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 36.9326.png 1 10.86 10.86
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 36.9993.png 1 12.10 12.10
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 37.0660.png 1 13.38 13.38
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 37.1327.png 1 14.70 14.70
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 60.1496.png 1 14.54 14.54
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 60.2163.png 1 14.04 14.04
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 60.2830.png 1 13.56 13.56
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 60.3497.png 1 13.10 13.10
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 60.4164.png 1 12.66 12.66
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 60.4831.png 1 12.25 12.25
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 60.5498.png 1 11.87 11.87
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 60.6165.png 1 11.53 11.53
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 60.6832.png 1 11.23 11.23
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 60.7499.png 1 10.98 10.98
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 60.8166.png 1 10.78 10.78
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 60.8833.png 1 10.64 10.64
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 60.9500.png 1 10.57 10.57
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 61.0167.png 1 10.60 10.60
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 61.0834.png 1 10.73 10.73
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 61.1501.png 1 10.98 10.98
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 61.2168.png 1 11.33 11.33
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 61.2835.png 1 11.72 11.72
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 61.3502.png 1 12.13 12.13
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 61.4169.png 1 12.54 12.54
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 61.4836.png 1 12.92 12.92
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 61.5503.png 1 13.27 13.27
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 61.6170.png 1 13.58 13.58
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 61.6837.png 1 13.84 13.84
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 61.7504.png 1 14.04 14.04
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 61.8171.png 1 14.19 14.19
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 61.8838.png 1 14.28 14.28
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 61.9505.png 1 14.30 14.30
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 62.0172.png 1 14.24 14.24
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 62.0839.png 1 14.11 14.11
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 62.1506.png 1 13.89 13.89
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 62.2173.png 1 13.56 13.56
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 62.2840.png 1 13.16 13.16
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 62.3507.png 1 12.68 12.68
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 62.4174.png 1 12.13 12.13
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 62.4841.png 1 11.50 11.50
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 62.5508.png 1 10.80 10.80
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 62.6175.png 1 10.02 10.02
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 62.6842.png 1 9.16 9.16
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 62.7509.png 1 8.29 8.29
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 62.8176.png 1 7.50 7.50
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 62.8843.png 1 6.81 6.81
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 62.9510.png 1 6.24 6.24
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 63.0177.png 1 5.80 5.80
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 63.0844.png 1 5.48 5.48
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 63.1511.png 1 5.29 5.29
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 63.2178.png 1 5.21 5.21
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 63.2845.png 1 5.25 5.25
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 63.3512.png 1 5.40 5.40
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 63.4179.png 1 5.65 5.65
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 63.4846.png 1 6.00 6.00
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 63.5513.png 1 6.45 6.45
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 63.6180.png 1 7.00 7.00
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 63.6847.png 1 7.64 7.64
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 63.7514.png 1 8.13 8.13
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 63.8181.png 1 8.49 8.49
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 63.8848.png 1 8.72 8.72
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 63.9515.png 1 8.83 8.83
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 64.0182.png 1 8.82 8.82
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 64.0849.png 1 8.71 8.71
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 64.1516.png 1 8.50 8.50
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 64.2183.png 1 8.19 8.19
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 64.2850.png 1 7.79 7.79
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 64.3517.png 1 7.30 7.30
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 64.4184.png 1 6.73 6.73
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 64.4851.png 1 6.09 6.09
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 64.5518.png 1 5.37 5.37
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 64.6185.png 1 4.82 4.82
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 64.6852.png 1 4.44 4.44
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 64.7519.png 1 4.22 4.22
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 64.8186.png 1 4.13 4.13
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 64.8853.png 1 4.18 4.18
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 64.9520.png 1 4.35 4.35
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 65.0187.png 1 4.65 4.65
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 65.0854.png 1 5.05 5.05
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 65.1521.png 1 5.55 5.55
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 65.2188.png 1 6.15 6.15
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 65.2855.png 1 6.84 6.84
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 65.3522.png 1 7.61 7.61
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 65.4189.png 1 8.46 8.46
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 65.4856.png 1 9.38 9.38
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 65.5523.png 1 10.37 10.37
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 65.6190.png 1 11.42 11.42
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 65.6857.png 1 12.54 12.54
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 65.7524.png 1 13.71 13.71
Town03HD_Opt/carla_data/00001/clear_night/DJI-avata2 65.8191.png 1 14.93 14.93
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 68.9735.png 1 14.55 14.55
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 69.0402.png 1 13.75 13.75
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 69.1069.png 1 12.95 12.95
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 69.1736.png 1 12.16 12.16
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 69.2403.png 1 11.36 11.36
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 69.3070.png 1 10.56 10.56
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 69.3737.png 1 9.77 9.77
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 69.4404.png 1 8.97 8.97
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 69.5071.png 1 8.18 8.18
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 69.5738.png 1 7.39 7.39
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 69.6405.png 1 6.60 6.60
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 69.7072.png 1 5.82 5.82
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 69.7739.png 1 5.13 5.13
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 69.8406.png 1 4.51 4.51
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 69.9073.png 1 3.98 3.98
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 69.9740.png 1 3.52 3.52
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 70.0407.png 1 3.13 3.13
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 70.1074.png 1 2.81 2.81
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 70.1741.png 1 2.56 2.56
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 70.2408.png 1 2.37 2.37
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 70.3075.png 1 2.25 2.25
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 70.3742.png 1 2.17 2.17
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 70.4409.png 1 2.15 2.15
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 70.5076.png 1 2.18 2.18
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 70.5743.png 1 2.26 2.26
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 70.6410.png 1 2.38 2.38
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 70.7077.png 1 2.54 2.54
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 70.7744.png 1 2.74 2.74
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 70.8411.png 1 2.99 2.99
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 70.9078.png 1 3.26 3.26
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 70.9745.png 1 3.57 3.57
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 71.0412.png 1 3.91 3.91
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 71.1079.png 1 4.28 4.28
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 71.1746.png 1 4.68 4.68
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 71.2413.png 1 5.11 5.11
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 71.3080.png 1 5.56 5.56
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 71.3747.png 1 6.04 6.04
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 71.4414.png 1 6.54 6.54
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 71.5081.png 1 7.06 7.06
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 71.5748.png 1 7.60 7.60
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 71.6415.png 1 8.16 8.16
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 71.7082.png 1 8.74 8.74
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 71.7749.png 1 9.32 9.32
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 71.8416.png 1 9.91 9.91
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 71.9083.png 1 10.50 10.50
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 71.9750.png 1 11.09 11.09
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 72.0417.png 1 11.66 11.66
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 72.1084.png 1 12.18 12.18
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 72.1751.png 1 12.65 12.65
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 72.2418.png 1 13.06 13.06
Town03HD_Opt/carla_data/00001/clear_night/DJI-mavic-mini 72.3085.png 1 13.39 13.39
