# <seq_name> <frame.png> <n_obj> <angmin> <angmax>
# {"root": "E:/data_collect", "max_dist": 36.0, "mode": "all", "metric": "angsize", "min_z": 0.5, "max_objects": 0, "train_ratio": 0.8, "seed": 0, "min_ang": 0.0724, "max_ang": 0.2005}
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 56.2642.png 1 0.08 0.08
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 56.3309.png 1 0.08 0.08
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 56.3976.png 1 0.09 0.09
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 56.4643.png 1 0.09 0.09
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 56.5310.png 1 0.09 0.09
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 56.5977.png 1 0.09 0.09
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 56.6644.png 1 0.09 0.09
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 56.7311.png 1 0.09 0.09
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 56.7978.png 1 0.09 0.09
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 56.8645.png 1 0.08 0.08
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 56.9312.png 1 0.08 0.08
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 56.9979.png 1 0.08 0.08
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 57.0646.png 1 0.08 0.08
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 57.1313.png 1 0.08 0.08
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 57.1980.png 1 0.08 0.08
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 57.2647.png 1 0.08 0.08
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 57.3314.png 1 0.07 0.07
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 9.2479.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 9.3146.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 9.3813.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 9.4480.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 9.5147.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 9.5814.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 9.6481.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 9.7148.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 9.7815.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 9.8482.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 9.9149.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 9.9816.png 1 0.07 0.07
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 10.0483.png 1 0.07 0.07
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 10.1150.png 1 0.07 0.07
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 10.1817.png 1 0.07 0.07
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 10.2484.png 1 0.07 0.07
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 10.7820.png 1 0.07 0.07
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 10.8487.png 1 0.07 0.07
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 10.9154.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 10.9821.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 11.0488.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 11.1155.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 11.1822.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 11.2489.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 11.3156.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 11.3823.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 11.4490.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 11.5157.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 11.5824.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 11.6491.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 11.7158.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 11.7825.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 11.8492.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 11.9159.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 11.9826.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 12.0493.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 12.1160.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 12.1827.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 12.2494.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 12.3161.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 12.3828.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 12.4495.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 12.5162.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 12.5829.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 12.6496.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 12.7163.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 12.7830.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 12.8497.png 1 0.07 0.07
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 12.9164.png 1 0.07 0.07
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 60.1089.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 60.1756.png 1 0.12 0.12
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 60.2423.png 1 0.19 0.19
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 61.3762.png 1 0.20 0.20
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 61.4429.png 1 0.14 0.14
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 61.5096.png 1 0.11 0.11
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 61.5763.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 61.6430.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_night/m210-rtk 45.1190.png 1 0.13 0.13
Town01_Opt/carla_data/00001/rain_night/m210-rtk 45.1857.png 1 0.13 0.13
Town01_Opt/carla_data/00001/rain_night/m210-rtk 45.2524.png 1 0.13 0.13
Town01_Opt/carla_data/00001/rain_night/m210-rtk 45.3191.png 1 0.14 0.14
Town01_Opt/carla_data/00001/rain_night/m210-rtk 45.3858.png 1 0.14 0.14
Town01_Opt/carla_data/00001/rain_night/m210-rtk 45.4525.png 1 0.14 0.14
Town01_Opt/carla_data/00001/rain_night/m210-rtk 45.5192.png 1 0.14 0.14
Town01_Opt/carla_data/00001/rain_night/m210-rtk 45.5859.png 1 0.14 0.14
Town01_Opt/carla_data/00001/rain_night/m210-rtk 45.6526.png 1 0.13 0.13
Town01_Opt/carla_data/00001/rain_night/m210-rtk 45.7193.png 1 0.13 0.13
Town01_Opt/carla_data/00001/rain_night/m210-rtk 45.7860.png 1 0.13 0.13
Town01_Opt/carla_data/00001/rain_night/m210-rtk 45.8527.png 1 0.12 0.12
Town01_Opt/carla_data/00001/rain_night/m210-rtk 45.9194.png 1 0.12 0.12
Town01_Opt/carla_data/00001/rain_night/m210-rtk 45.9861.png 1 0.11 0.11
Town01_Opt/carla_data/00001/rain_night/m210-rtk 46.0528.png 1 0.11 0.11
Town01_Opt/carla_data/00001/rain_night/m210-rtk 46.1195.png 1 0.11 0.11
Town01_Opt/carla_data/00001/rain_night/m210-rtk 46.1862.png 1 0.10 0.10
Town01_Opt/carla_data/00001/rain_night/m210-rtk 46.2529.png 1 0.10 0.10
Town01_Opt/carla_data/00001/rain_night/m210-rtk 46.3196.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_night/m210-rtk 46.3863.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_night/m210-rtk 46.4530.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_night/m210-rtk 46.5197.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_night/m210-rtk 46.5864.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_night/m210-rtk 46.6531.png 1 0.07 0.07
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 9.3138.png 1 0.09 0.09
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 9.3805.png 1 0.09 0.09
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 9.4472.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 9.5139.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 9.5806.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 9.6473.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 9.7140.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 9.7807.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 9.8474.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 9.9141.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 9.9808.png 1 0.07 0.07
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 10.0475.png 1 0.07 0.07
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 10.1142.png 1 0.07 0.07
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 10.1809.png 1 0.07 0.07
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 10.2476.png 1 0.07 0.07
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 10.7812.png 1 0.07 0.07
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 10.8479.png 1 0.07 0.07
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 10.9146.png 1 0.07 0.07
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 10.9813.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 11.0480.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 11.1147.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 11.1814.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 11.2481.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 11.3148.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 11.3815.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 11.4482.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 11.5149.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 11.5816.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 11.6483.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 11.7150.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 11.7817.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 11.8484.png 1 0.09 0.09
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 11.9151.png 1 0.09 0.09
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 11.9818.png 1 0.09 0.09
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 12.0485.png 1 0.09 0.09
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 12.1152.png 1 0.09 0.09
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 12.1819.png 1 0.09 0.09
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 12.2486.png 1 0.09 0.09
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 12.3153.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 12.3820.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 12.4487.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 12.5154.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 12.5821.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 12.6488.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 12.7155.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 12.7822.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 12.8489.png 1 0.07 0.07
Town01_Opt/carla_data/00001/snow_day/Matrice-600-Pro 12.9156.png 1 0.07 0.07
Town01_Opt/carla_data/00001/snow_night/DJI-mavic-mini 46.2503.png 1 0.07 0.07
Town01_Opt/carla_data/00001/snow_night/DJI-mavic-mini 46.3170.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_night/DJI-mavic-mini 46.3837.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_night/DJI-mavic-mini 46.4504.png 1 0.09 0.09
Town01_Opt/carla_data/00001/snow_night/DJI-mavic-mini 46.5171.png 1 0.09 0.09
Town01_Opt/carla_data/00001/snow_night/DJI-mavic-mini 46.5838.png 1 0.09 0.09
Town01_Opt/carla_data/00001/snow_night/DJI-mavic-mini 46.6505.png 1 0.10 0.10
Town01_Opt/carla_data/00001/snow_night/DJI-mavic-mini 46.7172.png 1 0.10 0.10
Town01_Opt/carla_data/00001/snow_night/DJI-mavic-mini 46.7839.png 1 0.10 0.10
Town01_Opt/carla_data/00001/snow_night/DJI-mavic-mini 46.8506.png 1 0.09 0.09
Town01_Opt/carla_data/00001/snow_night/DJI-mavic-mini 46.9173.png 1 0.09 0.09
Town01_Opt/carla_data/00001/snow_night/DJI-mavic-mini 46.9840.png 1 0.09 0.09
Town01_Opt/carla_data/00001/snow_night/DJI-mavic-mini 47.0507.png 1 0.09 0.09
Town01_Opt/carla_data/00001/snow_night/DJI-mavic-mini 47.1174.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_night/DJI-mavic-mini 47.1841.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_night/DJI-mavic-mini 47.2508.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_night/DJI-mavic-mini 47.3175.png 1 0.07 0.07
Town01_Opt/carla_data/00001/snow_night/drone-unk3 36.9837.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_night/drone-unk3 37.0504.png 1 0.10 0.10
Town01_Opt/carla_data/00001/snow_night/drone-unk3 37.1171.png 1 0.13 0.13
Town01_Opt/carla_data/00001/snow_night/drone-unk3 37.1838.png 1 0.18 0.18
Town01_Opt/carla_data/00001/snow_night/drone-unk3 38.5178.png 1 0.17 0.17
Town01_Opt/carla_data/00001/snow_night/drone-unk3 38.5845.png 1 0.14 0.14
Town01_Opt/carla_data/00001/snow_night/drone-unk3 38.6512.png 1 0.12 0.12
Town01_Opt/carla_data/00001/snow_night/drone-unk3 38.7179.png 1 0.10 0.10
Town01_Opt/carla_data/00001/snow_night/drone-unk3 38.7846.png 1 0.09 0.09
Town01_Opt/carla_data/00001/snow_night/drone-unk3 38.8513.png 1 0.07 0.07
Town01_Opt/carla_data/00001/snow_night/matrix-300-RTK 44.7668.png 1 0.07 0.07
Town01_Opt/carla_data/00001/snow_night/matrix-300-RTK 44.8335.png 1 0.07 0.07
Town01_Opt/carla_data/00001/snow_night/matrix-300-RTK 44.9002.png 1 0.07 0.07
Town01_Opt/carla_data/00002/clear_day/matrix-300-RTK=DJI-phantom4 34.8129.png 2 0.07 0.13
Town01_Opt/carla_data/00002/clear_day/matrix-300-RTK=DJI-phantom4 34.8796.png 2 0.08 0.15
Town01_Opt/carla_data/00002/clear_day/matrix-300-RTK=DJI-phantom4 34.9463.png 2 0.09 0.18
Town01_Opt/carla_data/00002/clear_day/matrix-300-RTK=DJI-phantom4 36.1469.png 2 0.11 0.19
Town01_Opt/carla_data/00002/clear_day/matrix-300-RTK=DJI-phantom4 36.2136.png 2 0.10 0.17
Town01_Opt/carla_data/00002/clear_day/matrix-300-RTK=DJI-phantom4 36.2803.png 2 0.10 0.16
Town01_Opt/carla_data/00002/clear_day/matrix-300-RTK=DJI-phantom4 36.3470.png 2 0.09 0.15
Town01_Opt/carla_data/00002/clear_night/Matrice-600-Pro=drone-unk3 57.0787.png 2 0.08 0.11
Town01_Opt/carla_data/00002/clear_night/Matrice-600-Pro=drone-unk3 57.1454.png 2 0.09 0.12
Town01_Opt/carla_data/00002/clear_night/Matrice-600-Pro=drone-unk3 57.2121.png 2 0.11 0.13
Town01_Opt/carla_data/00002/clear_night/Matrice-600-Pro=drone-unk3 57.2788.png 2 0.12 0.15
Town01_Opt/carla_data/00002/clear_night/Matrice-600-Pro=drone-unk3 57.3455.png 2 0.13 0.17
Town01_Opt/carla_data/00002/clear_night/Matrice-600-Pro=drone-unk3 57.4122.png 2 0.15 0.19
Town01_Opt/carla_data/00002/clear_night/Matrice-600-Pro=m210-rtk 58.5516.png 2 0.18 0.19
Town01_Opt/carla_data/00002/clear_night/Matrice-600-Pro=m210-rtk 59.4854.png 2 0.08 0.19
Town01_Opt/carla_data/00002/clear_night/Matrice-600-Pro=m210-rtk 59.5521.png 2 0.08 0.17
Town01_Opt/carla_data/00002/clear_night/Matrice-600-Pro=m210-rtk 59.6188.png 2 0.08 0.15
Town01_Opt/carla_data/00002/clear_night/Matrice-600-Pro=m210-rtk 59.6855.png 2 0.08 0.14
Town01_Opt/carla_data/00002/clear_night/Matrice-600-Pro=m210-rtk 59.7522.png 2 0.08 0.13
Town01_Opt/carla_data/00002/clear_night/Matrice-600-Pro=m210-rtk 59.8189.png 2 0.08 0.11
Town01_Opt/carla_data/00002/clear_night/Matrice-600-Pro=m210-rtk 59.8856.png 2 0.08 0.10
Town01_Opt/carla_data/00002/clear_night/Matrice-600-Pro=m210-rtk 59.9523.png 2 0.08 0.10
Town01_Opt/carla_data/00002/clear_night/Matrice-600-Pro=m210-rtk 60.0190.png 2 0.08 0.09
Town01_Opt/carla_data/00002/clear_night/Matrice-600-Pro=m210-rtk 60.0857.png 2 0.08 0.08
Town01_Opt/carla_data/00002/clear_night/Matrice-600-Pro=m210-rtk 60.1524.png 2 0.07 0.08
Town01_Opt/carla_data/00002/clear_night/matrix-300-RTK=DJI-phantom4 67.9971.png 2 0.07 0.15
Town01_Opt/carla_data/00002/clear_night/matrix-300-RTK=DJI-phantom4 68.0638.png 2 0.08 0.14
Town01_Opt/carla_data/00002/clear_night/matrix-300-RTK=DJI-phantom4 68.1305.png 2 0.09 0.13
Town01_Opt/carla_data/00002/clear_night/matrix-300-RTK=DJI-phantom4 68.1972.png 2 0.10 0.12
Town01_Opt/carla_data/00002/clear_night/matrix-300-RTK=DJI-phantom4 68.2639.png 2 0.11 0.12
Town01_Opt/carla_data/00002/clear_night/matrix-300-RTK=DJI-phantom4 68.3306.png 2 0.10 0.13
Town01_Opt/carla_data/00002/clear_night/matrix-300-RTK=DJI-phantom4 68.3973.png 2 0.10 0.15
Town01_Opt/carla_data/00002/clear_night/matrix-300-RTK=DJI-phantom4 68.4640.png 2 0.09 0.16
Town01_Opt/carla_data/00002/clear_night/matrix-300-RTK=DJI-phantom4 68.5307.png 2 0.08 0.17
Town01_Opt/carla_data/00002/clear_night/matrix-300-RTK=DJI-phantom4 68.5974.png 2 0.08 0.18
Town01_Opt/carla_data/00002/fog_night/Matrice-600-Pro=drone-unk3 56.6608.png 2 0.08 0.08
Town01_Opt/carla_data/00002/fog_night/Matrice-600-Pro=drone-unk3 56.7275.png 2 0.08 0.09
Town01_Opt/carla_data/00002/fog_night/Matrice-600-Pro=drone-unk3 56.7942.png 2 0.08 0.11
Town01_Opt/carla_data/00002/fog_night/Matrice-600-Pro=drone-unk3 56.8609.png 2 0.08 0.12
Town01_Opt/carla_data/00002/fog_night/Matrice-600-Pro=drone-unk3 56.9276.png 2 0.08 0.14
Town01_Opt/carla_data/00002/fog_night/Matrice-600-Pro=drone-unk3 56.9943.png 2 0.08 0.15
Town01_Opt/carla_data/00002/fog_night/Matrice-600-Pro=drone-unk3 57.0610.png 2 0.08 0.17
Town01_Opt/carla_data/00002/fog_night/Matrice-600-Pro=drone-unk3 57.1277.png 2 0.08 0.18
Town01_Opt/carla_data/00002/fog_night/Matrice-600-Pro=drone-unk3 57.1944.png 2 0.08 0.19
Town01_Opt/carla_data/00002/fog_night/Matrice-600-Pro=drone-unk3 57.3945.png 2 0.08 0.20
Town01_Opt/carla_data/00002/fog_night/Matrice-600-Pro=drone-unk3 57.4612.png 2 0.08 0.19
Town01_Opt/carla_data/00002/fog_night/Matrice-600-Pro=drone-unk3 57.5279.png 2 0.08 0.18
Town01_Opt/carla_data/00002/fog_night/Matrice-600-Pro=drone-unk3 57.5946.png 2 0.09 0.17
Town01_Opt/carla_data/00002/fog_night/Matrice-600-Pro=drone-unk3 57.6613.png 2 0.09 0.16
Town01_Opt/carla_data/00002/fog_night/Matrice-600-Pro=drone-unk3 57.7280.png 2 0.09 0.14
Town01_Opt/carla_data/00002/fog_night/Matrice-600-Pro=drone-unk3 57.7947.png 2 0.10 0.13
Town01_Opt/carla_data/00002/fog_night/Matrice-600-Pro=drone-unk3 57.8614.png 2 0.10 0.12
Town01_Opt/carla_data/00002/fog_night/Matrice-600-Pro=drone-unk3 57.9281.png 2 0.10 0.11
Town01_Opt/carla_data/00002/fog_night/Matrice-600-Pro=drone-unk3 57.9948.png 2 0.10 0.10
Town01_Opt/carla_data/00002/fog_night/Matrice-600-Pro=drone-unk3 58.0615.png 2 0.09 0.10
Town01_Opt/carla_data/00002/fog_night/Matrice-600-Pro=drone-unk3 58.1282.png 2 0.08 0.11
Town01_Opt/carla_data/00002/fog_night/Matrice-600-Pro=drone-unk3 58.1949.png 2 0.07 0.11
Town01_Opt/carla_data/00002/fog_night/matrix-300-RTK=Matrice-600-Pro 54.6910.png 2 0.14 0.20
Town01_Opt/carla_data/00002/fog_night/matrix-300-RTK=Matrice-600-Pro 54.7577.png 2 0.13 0.18
Town01_Opt/carla_data/00002/fog_night/matrix-300-RTK=Matrice-600-Pro 54.8244.png 2 0.13 0.16
Town01_Opt/carla_data/00002/fog_night/matrix-300-RTK=Matrice-600-Pro 54.8911.png 2 0.12 0.15
Town01_Opt/carla_data/00002/fog_night/matrix-300-RTK=Matrice-600-Pro 54.9578.png 2 0.11 0.13
Town01_Opt/carla_data/00002/fog_night/matrix-300-RTK=Matrice-600-Pro 55.0245.png 2 0.10 0.12
Town01_Opt/carla_data/00002/fog_night/matrix-300-RTK=Matrice-600-Pro 55.0912.png 2 0.10 0.11
Town01_Opt/carla_data/00002/fog_night/matrix-300-RTK=Matrice-600-Pro 55.1579.png 2 0.09 0.10
Town01_Opt/carla_data/00002/fog_night/matrix-300-RTK=Matrice-600-Pro 55.2246.png 2 0.09 0.09
Town01_Opt/carla_data/00002/fog_night/matrix-300-RTK=Matrice-600-Pro 55.2913.png 2 0.09 0.09
Town01_Opt/carla_data/00002/fog_night/matrix-300-RTK=Matrice-600-Pro 55.3580.png 2 0.08 0.08
Town01_Opt/carla_data/00002/fog_night/matrix-300-RTK=Matrice-600-Pro 55.4247.png 2 0.08 0.08
Town01_Opt/carla_data/00002/rain_night/Matrice-600-Pro=DJI-phantom4 63.6246.png 2 0.08 0.11
Town01_Opt/carla_data/00002/rain_night/Matrice-600-Pro=DJI-phantom4 63.6913.png 2 0.08 0.11
Town01_Opt/carla_data/00002/rain_night/Matrice-600-Pro=DJI-phantom4 63.7580.png 2 0.08 0.11
Town01_Opt/carla_data/00002/rain_night/Matrice-600-Pro=DJI-phantom4 63.8247.png 2 0.08 0.11
Town01_Opt/carla_data/00002/rain_night/Matrice-600-Pro=DJI-phantom4 63.8914.png 2 0.08 0.11
Town01_Opt/carla_data/00002/rain_night/Matrice-600-Pro=DJI-phantom4 63.9581.png 2 0.08 0.10
Town01_Opt/carla_data/00002/rain_night/Matrice-600-Pro=DJI-phantom4 64.0248.png 2 0.08 0.10
Town01_Opt/carla_data/00002/rain_night/Matrice-600-Pro=DJI-phantom4 64.0915.png 2 0.09 0.09
Town01_Opt/carla_data/00002/rain_night/Matrice-600-Pro=DJI-phantom4 64.1582.png 2 0.09 0.09
Town01_Opt/carla_data/00002/rain_night/Matrice-600-Pro=DJI-phantom4 64.2249.png 2 0.08 0.09
Town01_Opt/carla_data/00002/rain_night/Matrice-600-Pro=DJI-phantom4 64.2916.png 2 0.08 0.09
Town01_Opt/carla_data/00002/rain_night/Matrice-600-Pro=drone-unk3 56.7809.png 2 0.07 0.09
Town01_Opt/carla_data/00002/rain_night/Matrice-600-Pro=drone-unk3 56.8476.png 2 0.09 0.09
Town01_Opt/carla_data/00002/rain_night/Matrice-600-Pro=drone-unk3 56.9143.png 2 0.10 0.10
Town01_Opt/carla_data/00002/rain_night/Matrice-600-Pro=drone-unk3 56.9810.png 2 0.11 0.11
Town01_Opt/carla_data/00002/rain_night/Matrice-600-Pro=drone-unk3 57.0477.png 2 0.12 0.13
Town01_Opt/carla_data/00002/rain_night/Matrice-600-Pro=drone-unk3 57.1144.png 2 0.13 0.15
Town01_Opt/carla_data/00002/rain_night/Matrice-600-Pro=drone-unk3 57.1811.png 2 0.15 0.17
Town01_Opt/carla_data/00002/rain_night/Matrice-600-Pro=drone-unk3 57.2478.png 2 0.16 0.19
Town01_Opt/carla_data/00002/rain_night/Matrice-600-Pro=m210-rtk 58.2041.png 2 0.09 0.20
Town01_Opt/carla_data/00002/rain_night/Matrice-600-Pro=m210-rtk 58.2708.png 2 0.08 0.18
Town01_Opt/carla_data/00002/rain_night/Matrice-600-Pro=m210-rtk 58.3375.png 2 0.08 0.16
Town01_Opt/carla_data/00002/rain_night/Matrice-600-Pro=m210-rtk 58.4042.png 2 0.08 0.15
Town01_Opt/carla_data/00002/rain_night/Matrice-600-Pro=m210-rtk 58.4709.png 2 0.08 0.13
Town01_Opt/carla_data/00002/rain_night/Matrice-600-Pro=m210-rtk 58.5376.png 2 0.08 0.12
Town01_Opt/carla_data/00002/rain_night/Matrice-600-Pro=m210-rtk 58.6043.png 2 0.08 0.11
