# <seq_name> <frame.png> <n_obj> <zmin> <zmax>
# {"root": "D:/data_collect", "max_dist": 8.0, "mode": "all", "metric": "z", "min_z": 0.5, "max_objects": 0, "train_ratio": 0.8, "seed": 0}
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 0.6000.png 1 6.51 6.51
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 0.6667.png 1 6.51 6.51
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 0.7333.png 1 6.51 6.51
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 0.8000.png 1 6.51 6.51
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 0.8667.png 1 6.51 6.51
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 0.9333.png 1 6.51 6.51
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 1.0000.png 1 6.51 6.51
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 1.0667.png 1 6.51 6.51
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 1.1333.png 1 6.51 6.51
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 1.2000.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 1.2667.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 1.3333.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 1.4000.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 1.4667.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 1.5333.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 1.6000.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 1.6667.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 1.7333.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 1.8000.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 1.8667.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 1.9333.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 2.0000.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 2.0667.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 2.1333.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 2.2000.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 2.2667.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 2.3333.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 2.4000.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 2.4667.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 2.5333.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 2.6000.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 2.6667.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 2.7333.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 2.8000.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 2.8667.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 2.9333.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 3.0000.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 3.0667.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 3.1333.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 3.2000.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 3.2667.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 3.3333.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 3.4000.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 3.4667.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 3.5333.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 3.6000.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 3.6667.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 3.7333.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 3.8000.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 3.8667.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 3.9333.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 4.0000.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 4.0667.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 4.1333.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 4.2000.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 4.2667.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 4.3333.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 4.4000.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 4.4667.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 4.5333.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 4.6000.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 4.6667.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 4.7333.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 4.8000.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 4.8667.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 4.9333.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 5.0000.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 5.0667.png 1 6.53 6.53
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 5.1333.png 1 6.53 6.53
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 5.2000.png 1 6.53 6.53
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 5.2667.png 1 6.53 6.53
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 5.3333.png 1 6.53 6.53
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 5.4000.png 1 6.53 6.53
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 5.4667.png 1 6.53 6.53
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 5.5333.png 1 6.53 6.53
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 5.6000.png 1 6.53 6.53
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 5.6667.png 1 6.53 6.53
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 5.7333.png 1 6.53 6.53
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 5.8000.png 1 6.53 6.53
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 5.8667.png 1 6.53 6.53
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 5.9333.png 1 6.53 6.53
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 6.0000.png 1 6.53 6.53
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 6.0667.png 1 6.53 6.53
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 6.1333.png 1 6.53 6.53
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 6.2000.png 1 6.53 6.53
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 6.2667.png 1 6.53 6.53
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 6.3333.png 1 6.53 6.53
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 6.4000.png 1 6.54 6.54
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 6.4667.png 1 6.54 6.54
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 6.5333.png 1 6.54 6.54
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 6.6000.png 1 6.54 6.54
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 6.6667.png 1 6.54 6.54
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 6.7333.png 1 6.54 6.54
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 6.8000.png 1 6.54 6.54
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 6.8667.png 1 6.54 6.54
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 6.9333.png 1 6.54 6.54
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 7.0000.png 1 6.54 6.54
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 7.0667.png 1 6.54 6.54
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 7.1333.png 1 6.54 6.54
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 7.2000.png 1 6.54 6.54
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 7.2667.png 1 6.54 6.54
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 7.3333.png 1 6.54 6.54
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 7.4000.png 1 6.54 6.54
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 7.4667.png 1 6.54 6.54
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 7.5333.png 1 6.54 6.54
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 7.6000.png 1 6.54 6.54
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 7.6667.png 1 6.54 6.54
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 7.7333.png 1 6.55 6.55
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 7.8000.png 1 6.55 6.55
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 7.8667.png 1 6.55 6.55
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 7.9333.png 1 6.55 6.55
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 8.0000.png 1 6.55 6.55
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 8.0667.png 1 6.55 6.55
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 8.1333.png 1 6.55 6.55
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 8.2000.png 1 6.55 6.55
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 8.2667.png 1 6.55 6.55
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 8.3333.png 1 6.52 6.52
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 8.4000.png 1 6.51 6.51
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 8.4667.png 1 6.50 6.50
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 8.5333.png 1 6.50 6.50
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 8.6000.png 1 6.50 6.50
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 8.6667.png 1 6.50 6.50
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 8.7333.png 1 6.49 6.49
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 8.8000.png 1 6.49 6.49
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 8.8667.png 1 6.49 6.49
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 8.9333.png 1 6.48 6.48
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 9.0000.png 1 6.48 6.48
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 9.0667.png 1 6.47 6.47
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 9.1333.png 1 6.47 6.47
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 9.2000.png 1 6.46 6.46
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 9.2667.png 1 6.46 6.46
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 9.3333.png 1 6.45 6.45
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 9.4000.png 1 6.44 6.44
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 9.4667.png 1 6.44 6.44
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 9.5333.png 1 6.43 6.43
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 9.6000.png 1 6.42 6.42
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 9.6667.png 1 6.42 6.42
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 9.7333.png 1 6.41 6.41
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 9.8000.png 1 6.41 6.41
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 9.8667.png 1 6.40 6.40
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 9.9333.png 1 6.39 6.39
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 10.0000.png 1 6.39 6.39
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 10.0667.png 1 6.38 6.38
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 10.1333.png 1 6.37 6.37
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 10.2000.png 1 6.37 6.37
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 10.2667.png 1 6.36 6.36
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 10.3333.png 1 6.35 6.35
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 10.4000.png 1 6.35 6.35
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 10.4667.png 1 6.34 6.34
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 10.5333.png 1 6.34 6.34
Demonstration_Capture/carla_data/00001/clear_day/Matrice-600-Pro_up 10.6000.png 1 6.33 6.33
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 0.0000.png 1 4.21 4.21
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 0.0667.png 1 4.19 4.19
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 0.1333.png 1 4.17 4.17
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 0.2000.png 1 4.14 4.14
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 0.2667.png 1 4.12 4.12
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 0.3333.png 1 4.09 4.09
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 0.4000.png 1 4.07 4.07
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 0.4667.png 1 4.04 4.04
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 0.5333.png 1 4.02 4.02
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 0.6000.png 1 4.00 4.00
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 0.6667.png 1 3.97 3.97
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 0.7333.png 1 3.95 3.95
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 0.8000.png 1 3.92 3.92
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 0.8667.png 1 3.90 3.90
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 0.9333.png 1 3.87 3.87
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 1.0000.png 1 3.85 3.85
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 1.0667.png 1 3.83 3.83
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 1.1333.png 1 3.80 3.80
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 1.2000.png 1 3.78 3.78
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 1.2667.png 1 3.77 3.77
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 1.3333.png 1 3.78 3.78
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 1.4000.png 1 3.78 3.78
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 1.4667.png 1 3.79 3.79
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 1.5333.png 1 3.79 3.79
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 1.6000.png 1 3.79 3.79
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 1.6667.png 1 3.80 3.80
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 1.7333.png 1 3.80 3.80
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 1.8000.png 1 3.81 3.81
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 1.8667.png 1 3.81 3.81
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 1.9333.png 1 3.82 3.82
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 2.0000.png 1 3.82 3.82
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 2.0667.png 1 3.83 3.83
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 2.1333.png 1 3.83 3.83
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 2.2000.png 1 3.83 3.83
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 2.2667.png 1 3.84 3.84
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 2.3333.png 1 3.84 3.84
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 2.4000.png 1 3.85 3.85
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 2.4667.png 1 3.85 3.85
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 2.5333.png 1 3.86 3.86
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 2.6000.png 1 3.86 3.86
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 2.6667.png 1 3.87 3.87
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 2.7333.png 1 3.87 3.87
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 2.8000.png 1 3.87 3.87
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 2.8667.png 1 3.88 3.88
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 2.9333.png 1 3.88 3.88
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 3.0000.png 1 3.89 3.89
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 3.0667.png 1 3.89 3.89
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 3.1333.png 1 3.90 3.90
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 3.2000.png 1 3.90 3.90
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 3.2667.png 1 3.91 3.91
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 3.3333.png 1 3.91 3.91
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 3.4000.png 1 3.91 3.91
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 3.4667.png 1 3.92 3.92
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 3.5333.png 1 3.92 3.92
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 3.6000.png 1 3.93 3.93
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 3.6667.png 1 3.91 3.91
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 3.7333.png 1 3.88 3.88
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 3.8000.png 1 3.86 3.86
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 3.8667.png 1 3.84 3.84
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 3.9333.png 1 3.82 3.82
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 4.0000.png 1 3.79 3.79
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 4.0667.png 1 3.77 3.77
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 4.1333.png 1 3.75 3.75
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 4.2000.png 1 3.72 3.72
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 4.2667.png 1 3.70 3.70
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 4.3333.png 1 3.68 3.68
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 4.4000.png 1 3.66 3.66
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 4.4667.png 1 3.63 3.63
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 4.5333.png 1 3.61 3.61
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 4.6000.png 1 3.59 3.59
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 4.6667.png 1 3.57 3.57
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 4.7333.png 1 3.54 3.54
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 4.8000.png 1 3.52 3.52
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 4.8667.png 1 3.50 3.50
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 4.9333.png 1 3.47 3.47
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 5.0000.png 1 3.45 3.45
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 5.0667.png 1 3.43 3.43
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 5.1333.png 1 3.41 3.41
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 5.2000.png 1 3.38 3.38
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 5.2667.png 1 3.36 3.36
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 5.3333.png 1 3.34 3.34
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 5.4000.png 1 3.32 3.32
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 5.4667.png 1 3.29 3.29
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 5.5333.png 1 3.27 3.27
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 5.6000.png 1 3.25 3.25
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 5.6667.png 1 3.22 3.22
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 5.7333.png 1 3.20 3.20
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 5.8000.png 1 3.18 3.18
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 5.8667.png 1 3.16 3.16
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 5.9333.png 1 3.13 3.13
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 6.0000.png 1 3.11 3.11
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 6.0667.png 1 3.09 3.09
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 6.1333.png 1 3.06 3.06
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 6.2000.png 1 3.04 3.04
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 6.2667.png 1 3.02 3.02
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 6.3333.png 1 3.00 3.00
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 6.4000.png 1 2.97 2.97
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 6.4667.png 1 2.95 2.95
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 6.5333.png 1 2.93 2.93
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 6.6000.png 1 2.91 2.91
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 6.6667.png 1 2.88 2.88
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 6.7333.png 1 2.86 2.86
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 6.8000.png 1 2.84 2.84
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 6.8667.png 1 2.81 2.81
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 6.9333.png 1 2.76 2.76
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 7.0000.png 1 2.72 2.72
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 7.0667.png 1 2.67 2.67
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 7.1333.png 1 2.62 2.62
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 7.2000.png 1 2.58 2.58
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 7.2667.png 1 2.53 2.53
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 7.3333.png 1 2.49 2.49
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 7.4000.png 1 2.44 2.44
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 7.4667.png 1 2.39 2.39
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 7.5333.png 1 2.35 2.35
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 7.6000.png 1 2.31 2.31
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 7.6667.png 1 2.26 2.26
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 7.7333.png 1 2.22 2.22
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 7.8000.png 1 2.17 2.17
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 7.8667.png 1 2.13 2.13
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 7.9333.png 1 2.09 2.09
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 8.0000.png 1 2.04 2.04
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 8.0667.png 1 2.00 2.00
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 8.1333.png 1 1.96 1.96
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 8.2000.png 1 1.93 1.93
Demonstration_Capture/carla_data/00001/clear_day/drone-unk3 8.2667.png 1 1.93 1.93
