# <seq_name> <frame.png> <n_obj> <zmin> <zmax>
# {"root": "D:/data_collect", "max_dist": 8.0, "mode": "all", "metric": "z", "min_z": 0.5, "max_objects": 0, "train_ratio": 0.8, "seed": 0}
Demonstration_Capture/carla_data/00003/clear_day/matrix-300-RTK=m210-rtk=drone-unk3 14.1333.png 3 6.17 6.66
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 0.0000.png 1 2.48 2.48
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 0.0667.png 1 2.50 2.50
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 0.1333.png 1 2.52 2.52
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 0.2000.png 1 2.54 2.54
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 0.2667.png 1 2.56 2.56
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 0.3333.png 1 2.58 2.58
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 0.4000.png 1 2.59 2.59
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 0.4667.png 1 2.61 2.61
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 0.5333.png 1 2.63 2.63
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 0.6000.png 1 2.65 2.65
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 0.6667.png 1 2.67 2.67
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 0.7333.png 1 2.69 2.69
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 0.8000.png 1 2.70 2.70
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 0.8667.png 1 2.72 2.72
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 0.9333.png 1 2.74 2.74
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 1.0000.png 1 2.76 2.76
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 1.0667.png 1 2.78 2.78
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 1.1333.png 1 2.80 2.80
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 1.2000.png 1 2.82 2.82
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 1.2667.png 1 2.83 2.83
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 1.3333.png 1 2.85 2.85
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 1.4000.png 1 2.87 2.87
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 1.4667.png 1 2.88 2.88
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 1.5333.png 1 2.89 2.89
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 1.6000.png 1 2.90 2.90
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 1.6667.png 1 2.91 2.91
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 1.7333.png 1 2.92 2.92
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 1.8000.png 1 2.93 2.93
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 1.8667.png 1 2.94 2.94
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 1.9333.png 1 2.95 2.95
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 2.0000.png 1 2.97 2.97
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 2.0667.png 1 2.98 2.98
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 2.1333.png 1 2.99 2.99
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 2.2000.png 1 3.00 3.00
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 2.2667.png 1 3.01 3.01
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 2.3333.png 1 3.02 3.02
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 2.4000.png 1 3.03 3.03
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 2.4667.png 1 3.04 3.04
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 2.5333.png 1 3.05 3.05
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 2.6000.png 1 3.06 3.06
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 2.6667.png 1 3.07 3.07
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 2.7333.png 1 3.08 3.08
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 2.8000.png 1 3.10 3.10
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 2.8667.png 1 3.11 3.11
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 2.9333.png 1 3.12 3.12
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 3.0000.png 1 3.13 3.13
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 3.0667.png 1 3.14 3.14
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 3.1333.png 1 3.15 3.15
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 3.2000.png 1 3.16 3.16
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 3.2667.png 1 3.17 3.17
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 3.3333.png 1 3.18 3.18
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 3.4000.png 1 3.19 3.19
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 3.4667.png 1 3.20 3.20
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 3.5333.png 1 3.22 3.22
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 3.6000.png 1 3.23 3.23
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 3.6667.png 1 3.24 3.24
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 3.7333.png 1 3.25 3.25
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 3.8000.png 1 3.26 3.26
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 3.8667.png 1 3.27 3.27
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 3.9333.png 1 3.28 3.28
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 4.0000.png 1 3.29 3.29
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 4.0667.png 1 3.30 3.30
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 4.1333.png 1 3.31 3.31
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 4.2000.png 1 3.32 3.32
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 4.2667.png 1 3.33 3.33
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 4.3333.png 1 3.34 3.34
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 4.4000.png 1 3.35 3.35
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 4.4667.png 1 3.36 3.36
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 4.5333.png 1 3.37 3.37
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 4.6000.png 1 3.37 3.37
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 4.6667.png 1 3.38 3.38
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 4.7333.png 1 3.39 3.39
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 4.8000.png 1 3.40 3.40
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 4.8667.png 1 3.41 3.41
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 4.9333.png 1 3.42 3.42
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 5.0000.png 1 3.43 3.43
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 5.0667.png 1 3.44 3.44
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 5.1333.png 1 3.45 3.45
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 5.2000.png 1 3.46 3.46
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 5.2667.png 1 3.47 3.47
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 5.3333.png 1 3.48 3.48
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 5.4000.png 1 3.49 3.49
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 5.4667.png 1 3.50 3.50
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 5.5333.png 1 3.51 3.51
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 5.6000.png 1 3.52 3.52
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 5.6667.png 1 3.53 3.53
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 5.7333.png 1 3.54 3.54
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 5.8000.png 1 3.55 3.55
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 5.8667.png 1 3.56 3.56
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 5.9333.png 1 3.57 3.57
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 6.0000.png 1 3.57 3.57
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 6.0667.png 1 3.58 3.58
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 6.1333.png 1 3.59 3.59
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 6.2000.png 1 3.60 3.60
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 6.2667.png 1 3.61 3.61
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 6.3333.png 1 3.62 3.62
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 6.4000.png 1 3.63 3.63
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 6.4667.png 1 3.64 3.64
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 6.5333.png 1 3.65 3.65
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 6.6000.png 1 3.67 3.67
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 6.6667.png 1 3.68 3.68
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 6.7333.png 1 3.69 3.69
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 6.8000.png 1 3.71 3.71
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 6.8667.png 1 3.72 3.72
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 6.9333.png 1 3.74 3.74
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 7.0000.png 1 3.75 3.75
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 7.0667.png 1 3.76 3.76
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 7.1333.png 1 3.78 3.78
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 7.2000.png 1 3.79 3.79
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 7.2667.png 1 3.80 3.80
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 7.3333.png 1 3.82 3.82
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 7.4000.png 1 3.83 3.83
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 7.4667.png 1 3.84 3.84
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 7.5333.png 1 3.86 3.86
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 7.6000.png 1 3.87 3.87
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 7.6667.png 1 3.88 3.88
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 7.7333.png 1 3.90 3.90
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 7.8000.png 1 3.91 3.91
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 7.8667.png 1 3.93 3.93
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 7.9333.png 1 3.94 3.94
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 8.0000.png 1 3.96 3.96
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 8.0667.png 1 3.98 3.98
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 8.1333.png 1 3.99 3.99
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 8.2000.png 1 4.01 4.01
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 8.2667.png 1 4.02 4.02
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 8.3333.png 1 4.04 4.04
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 8.4000.png 1 4.06 4.06
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 8.4667.png 1 4.07 4.07
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 8.5333.png 1 4.09 4.09
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 8.6000.png 1 4.11 4.11
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 8.6667.png 1 4.12 4.12
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 8.7333.png 1 4.14 4.14
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 8.8000.png 1 4.16 4.16
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 8.8667.png 1 4.17 4.17
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 8.9333.png 1 4.19 4.19
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 9.0000.png 1 4.20 4.20
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 9.0667.png 1 4.22 4.22
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 9.1333.png 1 4.24 4.24
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 9.2000.png 1 4.25 4.25
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 9.2667.png 1 4.27 4.27
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 9.3333.png 1 4.29 4.29
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 9.4000.png 1 4.30 4.30
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 9.4667.png 1 4.32 4.32
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 9.5333.png 1 4.33 4.33
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 9.6000.png 1 4.35 4.35
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 9.6667.png 1 4.37 4.37
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 9.7333.png 1 4.38 4.38
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 9.8000.png 1 4.41 4.41
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 9.8667.png 1 4.44 4.44
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 9.9333.png 1 4.46 4.46
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 10.0000.png 1 4.49 4.49
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 10.0667.png 1 4.52 4.52
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 10.1333.png 1 4.55 4.55
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 10.2000.png 1 4.57 4.57
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 10.2667.png 1 4.60 4.60
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 10.3333.png 1 4.63 4.63
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 10.4000.png 1 4.66 4.66
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 10.4667.png 1 4.69 4.69
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 10.5333.png 1 4.71 4.71
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 10.6000.png 1 4.74 4.74
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 10.6667.png 1 4.77 4.77
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 10.7333.png 1 4.80 4.80
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 10.8000.png 1 4.83 4.83
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 10.8667.png 1 4.85 4.85
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 10.9333.png 1 4.88 4.88
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 11.0000.png 1 4.91 4.91
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 11.0667.png 1 4.94 4.94
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 11.1333.png 1 4.96 4.96
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 11.2000.png 1 4.99 4.99
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 11.2667.png 1 5.02 5.02
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 11.3333.png 1 5.03 5.03
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 11.4000.png 1 5.04 5.04
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 11.4667.png 1 5.05 5.05
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 11.5333.png 1 5.06 5.06
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 11.6000.png 1 5.07 5.07
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 11.6667.png 1 5.09 5.09
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 11.7333.png 1 5.10 5.10
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 11.8000.png 1 5.11 5.11
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 11.8667.png 1 5.12 5.12
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 11.9333.png 1 5.13 5.13
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 12.0000.png 1 5.14 5.14
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 12.0667.png 1 5.15 5.15
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 12.1333.png 1 5.16 5.16
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 12.2000.png 1 5.18 5.18
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 12.2667.png 1 5.19 5.19
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 12.3333.png 1 5.20 5.20
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 12.4000.png 1 5.21 5.21
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 12.4667.png 1 5.22 5.22
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 12.5333.png 1 5.23 5.23
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 12.6000.png 1 5.24 5.24
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 12.6667.png 1 5.25 5.25
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 12.7333.png 1 5.26 5.26
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 12.8000.png 1 5.28 5.28
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 12.8667.png 1 5.29 5.29
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 12.9333.png 1 5.30 5.30
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 13.0000.png 1 5.31 5.31
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 13.0667.png 1 5.32 5.32
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 13.1333.png 1 5.33 5.33
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 13.2000.png 1 5.34 5.34
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 13.2667.png 1 5.35 5.35
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 13.3333.png 1 5.36 5.36
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 13.4000.png 1 5.37 5.37
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 13.4667.png 1 5.38 5.38
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 13.5333.png 1 5.40 5.40
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 13.6000.png 1 5.41 5.41
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 13.6667.png 1 5.42 5.42
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 13.7333.png 1 5.43 5.43
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 13.8000.png 1 5.44 5.44
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 13.8667.png 1 5.45 5.45
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 13.9333.png 1 5.46 5.46
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 14.0000.png 1 5.47 5.47
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 14.0667.png 1 5.48 5.48
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 14.1333.png 1 5.49 5.49
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 14.2000.png 1 5.50 5.50
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 14.2667.png 1 5.52 5.52
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 14.3333.png 1 5.53 5.53
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 14.4000.png 1 5.54 5.54
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 14.4667.png 1 5.55 5.55
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 14.5333.png 1 5.56 5.56
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 14.6000.png 1 5.57 5.57
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 14.6667.png 1 5.58 5.58
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 14.7333.png 1 5.59 5.59
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 14.8000.png 1 5.60 5.60
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 14.8667.png 1 5.61 5.61
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 14.9333.png 1 5.62 5.62
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 15.0000.png 1 5.64 5.64
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 15.0667.png 1 5.65 5.65
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 15.1333.png 1 5.66 5.66
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 15.2000.png 1 5.67 5.67
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 15.2667.png 1 5.68 5.68
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 15.3333.png 1 5.69 5.69
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 15.4000.png 1 5.70 5.70
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 15.4667.png 1 5.71 5.71
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 15.5333.png 1 5.73 5.73
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 15.6000.png 1 5.75 5.75
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 15.6667.png 1 5.77 5.77
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 15.7333.png 1 5.79 5.79
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 15.8000.png 1 5.81 5.81
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 15.8667.png 1 5.83 5.83
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 15.9333.png 1 5.85 5.85
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 16.0000.png 1 5.87 5.87
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 16.0667.png 1 5.89 5.89
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 16.1333.png 1 5.91 5.91
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 16.2000.png 1 5.93 5.93
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 16.2667.png 1 5.95 5.95
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 16.3333.png 1 5.97 5.97
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 16.4000.png 1 5.99 5.99
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 16.4667.png 1 6.01 6.01
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 16.5333.png 1 6.03 6.03
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 16.6000.png 1 6.05 6.05
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 16.6667.png 1 6.07 6.07
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 16.7333.png 1 6.09 6.09
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 16.8000.png 1 6.11 6.11
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 16.8667.png 1 6.13 6.13
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 16.9333.png 1 6.15 6.15
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 17.0000.png 1 6.17 6.17
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 17.0667.png 1 6.19 6.19
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 17.1333.png 1 6.21 6.21
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 17.2000.png 1 6.23 6.23
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 17.2667.png 1 6.25 6.25
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 17.3333.png 1 6.27 6.27
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 17.4000.png 1 6.29 6.29
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 17.4667.png 1 6.31 6.31
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 17.5333.png 1 6.33 6.33
Demonstration_Simple_Capture/carla_data/00001/clear_day/DJI-avata2 17.6000.png 1 6.35 6.35
