# <seq_name> <frame.png> <n_obj> <angmin> <angmax>
# {"root": "E:/data_collect", "max_dist": 36.0, "mode": "all", "metric": "angsize", "min_z": 0.5, "max_objects": 1, "train_ratio": 0.8, "seed": 0, "min_ang": 0.0724, "max_ang": 0.2005}
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 55.7306.png 1 0.08 0.08
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 55.7973.png 1 0.08 0.08
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 55.8640.png 1 0.08 0.08
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 55.9307.png 1 0.08 0.08
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 55.9974.png 1 0.08 0.08
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 56.0641.png 1 0.08 0.08
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 56.1308.png 1 0.08 0.08
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 56.1975.png 1 0.08 0.08
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 56.2642.png 1 0.08 0.08
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 56.3309.png 1 0.08 0.08
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 56.3976.png 1 0.09 0.09
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 56.4643.png 1 0.09 0.09
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 56.5310.png 1 0.09 0.09
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 56.5977.png 1 0.09 0.09
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 56.6644.png 1 0.09 0.09
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 56.7311.png 1 0.09 0.09
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 56.7978.png 1 0.09 0.09
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 56.8645.png 1 0.08 0.08
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 56.9312.png 1 0.08 0.08
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 56.9979.png 1 0.08 0.08
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 57.0646.png 1 0.08 0.08
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 57.1313.png 1 0.08 0.08
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 57.1980.png 1 0.08 0.08
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 57.2647.png 1 0.08 0.08
Town01_Opt/carla_data/00001/fog_night/Matrice-600-Pro 57.3314.png 1 0.07 0.07
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 9.2479.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 9.3146.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 9.3813.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 9.4480.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 9.5147.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 9.5814.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 9.6481.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 9.7148.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 9.7815.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 9.8482.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 9.9149.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 9.9816.png 1 0.07 0.07
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 10.0483.png 1 0.07 0.07
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 10.1150.png 1 0.07 0.07
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 10.1817.png 1 0.07 0.07
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 10.2484.png 1 0.07 0.07
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 10.7820.png 1 0.07 0.07
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 10.8487.png 1 0.07 0.07
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 10.9154.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 10.9821.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 11.0488.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 11.1155.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 11.1822.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 11.2489.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 11.3156.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 11.3823.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 11.4490.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 11.5157.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 11.5824.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 11.6491.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 11.7158.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 11.7825.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 11.8492.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 11.9159.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 11.9826.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 12.0493.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 12.1160.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 12.1827.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 12.2494.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 12.3161.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 12.3828.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 12.4495.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 12.5162.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 12.5829.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 12.6496.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 12.7163.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 12.7830.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 12.8497.png 1 0.07 0.07
Town01_Opt/carla_data/00001/rain_day/Matrice-600-Pro 12.9164.png 1 0.07 0.07
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 60.1089.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 60.1756.png 1 0.12 0.12
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 60.2423.png 1 0.19 0.19
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 61.3762.png 1 0.20 0.20
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 61.4429.png 1 0.14 0.14
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 61.5096.png 1 0.11 0.11
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 61.5763.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_night/DJI-avata2 61.6430.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_night/DJI-mavic-mini 46.0730.png 1 0.07 0.07
Town01_Opt/carla_data/00001/rain_night/DJI-mavic-mini 46.1397.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_night/DJI-mavic-mini 46.2064.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_night/DJI-mavic-mini 46.2731.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_night/DJI-mavic-mini 46.3398.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_night/DJI-mavic-mini 46.4065.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_night/DJI-mavic-mini 46.4732.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_night/DJI-mavic-mini 46.5399.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_night/DJI-mavic-mini 46.6066.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_night/DJI-mavic-mini 46.6733.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_night/DJI-mavic-mini 46.7400.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_night/DJI-mavic-mini 46.8067.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_night/DJI-mavic-mini 46.8734.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_night/DJI-mavic-mini 46.9401.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_night/DJI-mavic-mini 47.0068.png 1 0.07 0.07
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 48.7316.png 1 0.14 0.14
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 48.7983.png 1 0.14 0.14
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 48.8650.png 1 0.14 0.14
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 48.9317.png 1 0.14 0.14
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 48.9984.png 1 0.14 0.14
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 49.0651.png 1 0.14 0.14
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 49.1318.png 1 0.15 0.15
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 49.1985.png 1 0.15 0.15
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 49.2652.png 1 0.16 0.16
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 49.3319.png 1 0.16 0.16
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 49.3986.png 1 0.17 0.17
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 49.4653.png 1 0.18 0.18
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 49.5320.png 1 0.18 0.18
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 49.5987.png 1 0.19 0.19
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 49.6654.png 1 0.20 0.20
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 50.9327.png 1 0.20 0.20
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 50.9994.png 1 0.19 0.19
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 51.0661.png 1 0.19 0.19
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 51.1328.png 1 0.18 0.18
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 51.1995.png 1 0.17 0.17
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 51.2662.png 1 0.17 0.17
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 51.3329.png 1 0.16 0.16
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 51.3996.png 1 0.16 0.16
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 51.4663.png 1 0.15 0.15
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 51.5330.png 1 0.14 0.14
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 51.5997.png 1 0.14 0.14
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 51.6664.png 1 0.13 0.13
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 51.7331.png 1 0.13 0.13
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 51.7998.png 1 0.12 0.12
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 51.8665.png 1 0.12 0.12
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 51.9332.png 1 0.11 0.11
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 51.9999.png 1 0.10 0.10
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 52.0666.png 1 0.10 0.10
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 52.1333.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 52.2000.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 52.2667.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 52.3334.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 52.4001.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 52.4668.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 52.5335.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 52.6002.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 52.6669.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 52.7336.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 52.8003.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 52.8670.png 1 0.10 0.10
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 52.9337.png 1 0.10 0.10
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 53.0004.png 1 0.10 0.10
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 53.0671.png 1 0.10 0.10
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 53.1338.png 1 0.11 0.11
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 53.2005.png 1 0.11 0.11
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 53.2672.png 1 0.11 0.11
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 53.3339.png 1 0.11 0.11
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 53.4006.png 1 0.11 0.11
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 53.4673.png 1 0.11 0.11
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 53.5340.png 1 0.11 0.11
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 53.6007.png 1 0.12 0.12
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 53.6674.png 1 0.12 0.12
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 53.7341.png 1 0.12 0.12
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 53.8008.png 1 0.12 0.12
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 53.8675.png 1 0.12 0.12
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 53.9342.png 1 0.12 0.12
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 54.0009.png 1 0.12 0.12
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 54.0676.png 1 0.11 0.11
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 54.1343.png 1 0.11 0.11
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 54.2010.png 1 0.11 0.11
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 54.2677.png 1 0.11 0.11
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 54.3344.png 1 0.11 0.11
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 54.4011.png 1 0.10 0.10
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 54.4678.png 1 0.10 0.10
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 54.5345.png 1 0.10 0.10
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 54.6012.png 1 0.10 0.10
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 54.6679.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 54.7346.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 54.8013.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 54.8680.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 54.9347.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 55.0014.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 55.0681.png 1 0.07 0.07
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 55.4683.png 1 0.07 0.07
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 55.5350.png 1 0.07 0.07
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 55.6017.png 1 0.07 0.07
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 55.6684.png 1 0.07 0.07
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 55.7351.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 55.8018.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 55.8685.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 55.9352.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 56.0019.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 56.0686.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 56.1353.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 56.2020.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 56.2687.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 56.3354.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 56.4021.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 56.4688.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 56.5355.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 56.6022.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 56.6689.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 56.7356.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 56.8023.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 56.8690.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 56.9357.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 57.0024.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 57.0691.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 57.1358.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 57.2025.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 57.2692.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 57.3359.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_night/Matrice-600-Pro 57.4026.png 1 0.07 0.07
Town01_Opt/carla_data/00001/rain_night/m210-rtk 45.1190.png 1 0.13 0.13
Town01_Opt/carla_data/00001/rain_night/m210-rtk 45.1857.png 1 0.13 0.13
Town01_Opt/carla_data/00001/rain_night/m210-rtk 45.2524.png 1 0.13 0.13
Town01_Opt/carla_data/00001/rain_night/m210-rtk 45.3191.png 1 0.14 0.14
Town01_Opt/carla_data/00001/rain_night/m210-rtk 45.3858.png 1 0.14 0.14
Town01_Opt/carla_data/00001/rain_night/m210-rtk 45.4525.png 1 0.14 0.14
Town01_Opt/carla_data/00001/rain_night/m210-rtk 45.5192.png 1 0.14 0.14
Town01_Opt/carla_data/00001/rain_night/m210-rtk 45.5859.png 1 0.14 0.14
Town01_Opt/carla_data/00001/rain_night/m210-rtk 45.6526.png 1 0.13 0.13
Town01_Opt/carla_data/00001/rain_night/m210-rtk 45.7193.png 1 0.13 0.13
Town01_Opt/carla_data/00001/rain_night/m210-rtk 45.7860.png 1 0.13 0.13
Town01_Opt/carla_data/00001/rain_night/m210-rtk 45.8527.png 1 0.12 0.12
Town01_Opt/carla_data/00001/rain_night/m210-rtk 45.9194.png 1 0.12 0.12
Town01_Opt/carla_data/00001/rain_night/m210-rtk 45.9861.png 1 0.11 0.11
Town01_Opt/carla_data/00001/rain_night/m210-rtk 46.0528.png 1 0.11 0.11
Town01_Opt/carla_data/00001/rain_night/m210-rtk 46.1195.png 1 0.11 0.11
Town01_Opt/carla_data/00001/rain_night/m210-rtk 46.1862.png 1 0.10 0.10
Town01_Opt/carla_data/00001/rain_night/m210-rtk 46.2529.png 1 0.10 0.10
Town01_Opt/carla_data/00001/rain_night/m210-rtk 46.3196.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_night/m210-rtk 46.3863.png 1 0.09 0.09
Town01_Opt/carla_data/00001/rain_night/m210-rtk 46.4530.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_night/m210-rtk 46.5197.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_night/m210-rtk 46.5864.png 1 0.08 0.08
Town01_Opt/carla_data/00001/rain_night/m210-rtk 46.6531.png 1 0.07 0.07
Town01_Opt/carla_data/00001/snow_night/DJI-mavic-mini 46.2503.png 1 0.07 0.07
Town01_Opt/carla_data/00001/snow_night/DJI-mavic-mini 46.3170.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_night/DJI-mavic-mini 46.3837.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_night/DJI-mavic-mini 46.4504.png 1 0.09 0.09
Town01_Opt/carla_data/00001/snow_night/DJI-mavic-mini 46.5171.png 1 0.09 0.09
Town01_Opt/carla_data/00001/snow_night/DJI-mavic-mini 46.5838.png 1 0.09 0.09
Town01_Opt/carla_data/00001/snow_night/DJI-mavic-mini 46.6505.png 1 0.10 0.10
Town01_Opt/carla_data/00001/snow_night/DJI-mavic-mini 46.7172.png 1 0.10 0.10
Town01_Opt/carla_data/00001/snow_night/DJI-mavic-mini 46.7839.png 1 0.10 0.10
Town01_Opt/carla_data/00001/snow_night/DJI-mavic-mini 46.8506.png 1 0.09 0.09
Town01_Opt/carla_data/00001/snow_night/DJI-mavic-mini 46.9173.png 1 0.09 0.09
Town01_Opt/carla_data/00001/snow_night/DJI-mavic-mini 46.9840.png 1 0.09 0.09
Town01_Opt/carla_data/00001/snow_night/DJI-mavic-mini 47.0507.png 1 0.09 0.09
Town01_Opt/carla_data/00001/snow_night/DJI-mavic-mini 47.1174.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_night/DJI-mavic-mini 47.1841.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_night/DJI-mavic-mini 47.2508.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_night/DJI-mavic-mini 47.3175.png 1 0.07 0.07
Town01_Opt/carla_data/00001/snow_night/drone-unk3 36.9837.png 1 0.08 0.08
Town01_Opt/carla_data/00001/snow_night/drone-unk3 37.0504.png 1 0.10 0.10
Town01_Opt/carla_data/00001/snow_night/drone-unk3 37.1171.png 1 0.13 0.13
Town01_Opt/carla_data/00001/snow_night/drone-unk3 37.1838.png 1 0.18 0.18
Town01_Opt/carla_data/00001/snow_night/drone-unk3 38.5178.png 1 0.17 0.17
Town01_Opt/carla_data/00001/snow_night/drone-unk3 38.5845.png 1 0.14 0.14
Town01_Opt/carla_data/00001/snow_night/drone-unk3 38.6512.png 1 0.12 0.12
Town01_Opt/carla_data/00001/snow_night/drone-unk3 38.7179.png 1 0.10 0.10
Town01_Opt/carla_data/00001/snow_night/drone-unk3 38.7846.png 1 0.09 0.09
Town01_Opt/carla_data/00001/snow_night/drone-unk3 38.8513.png 1 0.07 0.07
Town01_Opt/carla_data/00001/snow_night/matrix-300-RTK 44.7668.png 1 0.07 0.07
Town01_Opt/carla_data/00001/snow_night/matrix-300-RTK 44.8335.png 1 0.07 0.07
Town01_Opt/carla_data/00001/snow_night/matrix-300-RTK 44.9002.png 1 0.07 0.07
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 35.3985.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 35.4652.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 35.5319.png 1 0.13 0.13
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 35.5986.png 1 0.16 0.16
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 36.3323.png 1 0.19 0.19
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 36.3990.png 1 0.16 0.16
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 36.4657.png 1 0.13 0.13
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 36.5324.png 1 0.11 0.11
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 36.5991.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/clear_day/DJI-avata2 36.6658.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/clear_day/DJI-mavic-mini 38.7870.png 1 0.08 0.08
Town03HD_Opt/carla_data/00001/clear_day/DJI-mavic-mini 38.8537.png 1 0.09 0.09
Town03HD_Opt/carla_data/00001/clear_day/DJI-mavic-mini 38.9204.png 1 0.10 0.10
Town03HD_Opt/carla_data/00001/clear_day/DJI-mavic-mini 38.9871.png 1 0.11 0.11
Town03HD_Opt/carla_data/00001/clear_day/DJI-mavic-mini 39.0538.png 1 0.12 0.12
Town03HD_Opt/carla_data/00001/clear_day/DJI-mavic-mini 39.1205.png 1 0.13 0.13
Town03HD_Opt/carla_data/00001/clear_day/DJI-mavic-mini 39.1872.png 1 0.15 0.15
Town03HD_Opt/carla_data/00001/clear_day/DJI-mavic-mini 39.2539.png 1 0.18 0.18
Town03HD_Opt/carla_data/00001/clear_day/DJI-mavic-mini 39.3206.png 1 0.20 0.20
Town03HD_Opt/carla_data/00001/clear_day/DJI-mavic-mini 40.0543.png 1 0.19 0.19
Town03HD_Opt/carla_data/00001/clear_day/DJI-mavic-mini 40.1210.png 1 0.18 0.18
Town03HD_Opt/carla_data/00001/clear_day/DJI-mavic-mini 40.1877.png 1 0.16 0.16
Town03HD_Opt/carla_data/00001/clear_day/DJI-mavic-mini 40.2544.png 1 0.15 0.15
Town03HD_Opt/carla_data/00001/clear_day/DJI-mavic-mini 40.3211.png 1 0.14 0.14
Town03HD_Opt/carla_data/00001/clear_day/DJI-mavic-mini 40.3878.png 1 0.12 0.12
Town03HD_Opt/carla_data/00001/clear_day/DJI-mavic-mini 40.4545.png 1 0.11 0.11
